CL01ZSAP101 00001122005FR745600620X        1050,14        766,20        743,35        756,72        651,55        679,47        665,48        751,24       1025,46        878,58        878,58       1251,92
CL01ZSAP101 00001122005FR745601090X         283,40        272,50        455,48        406,28        440,53         77,61        175,16        139,58        277,67       -694,30        694,30        134,13
CL01ZSAP101 00001122005FR745601190X         -16,97        185,41          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1058,44       1058,44          0,00
CL01ZSAP101 00001122005FR745601590X         185,41       -185,41          0,00          0,00         67,21        111,17        398,39        683,85          0,00        332,72        332,72          0,00
CL01ZSAP101 00001122005FR745602020X           0,00          0,00          0,00        721,67          0,00          0,00       1343,94          0,00          0,00       1073,53       1073,53          0,00
CL01ZSAP101 00001122005FR745602040X          47,60         33,50         29,07         55,50         32,98         56,47         77,16         11,36         37,23         19,49         19,49          0,00
CL01ZSAP101 00001122005FR745602100X          33,82          0,00          0,00        243,18          0,00          0,00          0,00          0,00          0,00         45,01         45,01          6,31
CL01ZSAP101 00001122005FR745606000X           0,00          0,00          0,00        415,39          0,00          0,00          0,00          0,00       1160,32          0,00          0,00       2316,07
CL01ZSAP101 00001122005FR745606500X          35,89         34,79         34,03         57,68         16,32         33,81         12,01         79,24         26,45         32,16         32,16         54,28
CL01ZSAP101 00001122005FR745607000X           0,00          0,00          0,00          0,00          0,00         20,12          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR745607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         77,78
CL01ZSAP101 00001122005FR745620020X           1,64          1,63          1,64          1,64        390,82        390,83        390,81        390,82        390,83        390,82        390,82        390,83
CL01ZSAP101 00001122005FR745626650X           0,00          0,00          0,00          0,00          0,00          0,00         21,47        -21,47          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR746600400X        1420,99       1477,41       1412,92       1439,91       1432,05       1458,49       1492,89       1538,57       1109,47       1545,01       1545,01       1693,98
CL01ZSAP101 00001122005FR746600410X         595,92        463,46        352,29        556,87        617,57        586,15        402,69        293,43        390,32        335,58        335,58        671,28
CL01ZSAP101 00001122005FR746600420X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        338,97        338,97          0,00
CL01ZSAP101 00001122005FR746600480X           0,00          0,00         49,77          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR746600490X           0,00        123,31        995,86          0,00         64,01          7,63          0,00        125,82         32,97         54,69         54,69         46,86
CL01ZSAP101 00001122005FR746600520X           0,00          0,00        358,09        364,93        134,42          0,00          0,00          0,00          0,00        379,15        379,15          0,00
CL01ZSAP101 00001122005FR746600530X        1236,74          0,00          0,00          0,00          0,00          0,00        496,50        172,74        174,44        179,69        179,69        181,65
CL01ZSAP101 00001122005FR746600540X         320,95        260,70        287,72        325,30        287,80        332,14        330,48        303,71        239,63        342,37        342,37        377,91
CL01ZSAP101 00001122005FR746600550X         460,79        457,39        451,12        533,38        446,28        451,71        459,94        474,04        367,86        459,26        459,26        502,76
CL01ZSAP101 00001122005FR746600560X         355,25        369,35        353,24        359,98        358,72        364,62        373,22        384,65        277,36        393,29        393,29        427,68
CL01ZSAP101 00001122005FR746600570X         197,75        775,81        196,63        200,39        199,29        202,97        207,76        214,12        154,40        215,01        215,01        235,75
CL01ZSAP101 00001122005FR746600575X         138,12        143,25        137,00        139,62         99,57         99,69        102,05        105,17         71,81        110,19        110,19        113,15
CL01ZSAP101 00001122005FR746600580X           0,00          0,00          0,00          0,00          0,00          0,00        910,25        316,69        854,29       -229,60        229,60        718,80
CL01ZSAP101 00001122005FR746600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1297,21       1297,21       1311,36
CL01ZSAP101 00001122005FR746600600X         214,77        218,97        210,47        216,44        210,50        212,58        217,25        223,33        177,24        261,15        261,15        333,15
CL01ZSAP101 00001122005FR746600605X         148,72       -433,28         50,57        -68,30        104,96        185,35        239,07          0,95        123,47        518,47        518,47        -41,24
CL01ZSAP101 00001122005FR746600610X          55,96         35,36         48,19         39,83         33,79         31,75         30,19         31,16         34,39         36,51         36,51         60,16
CL01ZSAP101 00001122005FR746600611X          53,30         33,67         45,90         37,93         35,57         33,42         31,78         32,80         36,20         24,97         24,97         63,33
CL01ZSAP101 00001122005FR746600620X         787,61        518,81        688,94        584,39        548,04        514,81        489,60        505,35        557,73       -384,70        384,70        938,94
CL01ZSAP101 00001122005FR746600640X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        -32,30         32,30         75,99
CL01ZSAP101 00001122005FR746601090X           0,00          0,00         11,24          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR746601190X        1658,67       4653,03       4826,60       3730,44       6689,62         95,57       8340,31       3180,02       1640,18       4762,51       4762,51       6799,87
CL01ZSAP101 00001122005FR746601290X           0,00        196,26          0,00          0,00        190,43        192,52        470,86          0,00        263,80        304,06        304,06          0,00
CL01ZSAP101 00001122005FR746601590X         217,04         35,78          9,72        150,56         18,63       2322,31          0,00        778,81         11,42          0,00          0,00         72,76
CL01ZSAP101 00001122005FR746602020X        1109,79          0,00         32,66          0,00       1109,79        554,89          0,00       1109,79          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR746602040X           0,00         11,28         25,69         84,58          7,52         68,26         80,55          0,00        120,79         68,87         68,87         18,63
CL01ZSAP101 00001122005FR746602100X         341,37          0,00        168,11        192,99         42,25        100,28        236,79        178,09        823,83        135,03        135,03        225,07
CL01ZSAP101 00001122005FR746604545X           0,00        251,64          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FR746606000X           0,00          0,00          0,00        159,89          0,00        104,41          0,00       2393,07       1075,34          0,00          0,00       1166,03
CL01ZSAP101 00001122005FR746606500X          43,57        218,93       -145,00         68,96         14,27         46,77         18,89        281,83         19,15         48,05         48,05         55,17
CL01ZSAP101 00001122005FR746607100X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         35,55         35,55          0,00
CL01ZSAP101 00001122005FR746607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         77,78
CL01ZSAP101 00001122005FR746620020X          68,04         68,03         68,04         68,04       2446,63       2446,65       2446,62       2446,64       2446,64       2446,62       2446,62       2446,63
CL01ZSAP101 00001122005FR746626650X           0,00          0,00          0,00          0,00          0,00          0,00        134,42       -134,42          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600400X        2010,34       2086,32        491,03        500,41        497,67        506,86        518,82        534,69        547,66          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600410X          70,87        124,33          0,00          0,00         43,00        108,69         55,63          0,00        110,13          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600420X           0,00        211,79          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600460X         427,81        443,71          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600480X           0,00          0,00         16,59          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600490X           0,00        145,05          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600530X         404,84          0,00          0,00          0,00          0,00          0,00        165,50         57,58         58,14         59,89         59,89         60,55
CL01ZSAP101 00001122005FA351600540X         372,81        350,53         94,46        106,96         93,74        107,73         97,96        105,98        113,46          5,31          5,31          5,57
CL01ZSAP101 00001122005FA351600550X         929,61        956,58        156,45        159,24        158,87        162,58        165,75        170,15        181,05          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600560X         123,46        128,35        122,75        125,10        124,41        126,72        129,71        133,68        136,92          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600570X         188,79        394,14         68,33         69,64         69,26         70,54         72,20         74,41         76,22          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600575X         102,25        106,05         45,67         46,54         33,19         33,23         34,02         35,06         35,91          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600580X           0,00          0,00          0,00          0,00          0,00          0,00        303,42        105,56        284,75         89,84         89,84         90,83
CL01ZSAP101 00001122005FA351600600X         342,22        360,74         96,86         98,81         95,29         97,30         99,84        102,64        106,85          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600605X         332,45        -15,50         80,36         82,33         82,18         85,05         54,37         87,60         98,80          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600610X          37,30         30,67          9,62          9,59          9,11         10,01          9,62          9,27         15,94          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600611X          35,53         36,73          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351600620X         262,54        167,06        141,13        140,75        147,81        162,36        156,06        150,39        258,48          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351601190X          10,42          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351602040X           0,00        -25,92          0,00          5,06          0,00         89,00          0,00          4,65         55,24         28,38         28,38          0,00
CL01ZSAP101 00001122005FA351602070X           0,00          0,00          3,53          1,70          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351602100X          15,38         18,62         24,03          8,57          8,56         10,68         11,06          0,00          0,00          0,00          0,00        122,92
CL01ZSAP101 00001122005FA351606330X         132,86       4341,72          0,00       1008,25          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351606450X       22393,91      22488,40      21869,69      40618,74          0,00          0,00      38466,11      20608,35          0,00      56633,73      56633,73      31079,76
CL01ZSAP101 00001122005FA351606500X          35,89         34,79        541,92         57,68         10,67         33,81         12,01         66,88          5,96         32,16         32,16         32,47
CL01ZSAP101 00001122005FA351607000X          34,05         35,20          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA351607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         77,78
CL01ZSAP101 00001122005FS800600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19        655,68
CL01ZSAP101 00001122005FS800600200X           0,00          0,00          0,00       1730,95          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800600400X        3085,52       3201,68       3061,93       3319,26       3131,61       3146,79       3219,84       3318,36       3682,34       3781,95       3781,95       3883,87
CL01ZSAP101 00001122005FS800600410X           0,00         17,50        549,73          1,20         99,56        110,18         86,97        145,18        134,14       -160,40        160,40         46,32
CL01ZSAP101 00001122005FS800600420X           0,00        423,58          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800600460X         771,00        799,66        764,75        779,35        783,79        785,14        803,30        827,87        935,19        956,59        956,59        982,37
CL01ZSAP101 00001122005FS800600480X           0,00          0,00         16,59          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800600490X           0,00        204,37          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800600520X         438,13          0,00        291,97        227,02        225,79        226,17        231,40        338,08        244,27          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800600530X         404,84          0,00          0,00          0,00          0,00          0,00        165,50         57,58         58,14         59,89         59,89         60,55
CL01ZSAP101 00001122005FS800600540X         359,74        357,32        339,37        390,14        364,74        376,92        377,95        392,18        408,92        417,92        417,92        421,52
CL01ZSAP101 00001122005FS800600550X        1455,25       1499,50       1436,19       1497,18       1469,05       1474,45       1508,73       1556,19       1663,41      -1701,30       1701,30       1756,80
CL01ZSAP101 00001122005FS800600570X         261,45        504,06        323,70        329,88        330,85        332,78        340,52        350,93        387,21        398,21        398,21        408,95
CL01ZSAP101 00001122005FS800600575X         102,25        106,05        101,43        103,36        408,74         89,84         91,94         94,75         97,05         99,27         99,27        101,94
CL01ZSAP101 00001122005FS800600580X           0,00          0,00          0,00          0,00          0,00          0,00        557,00        193,78       1583,48        172,75        172,75        174,64
CL01ZSAP101 00001122005FS800600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       -648,60        648,60        655,68
CL01ZSAP101 00001122005FS800600600X         581,05        601,35        575,31        582,43        574,10        576,11        589,87        608,10        669,47       -692,00        692,00        734,27
CL01ZSAP101 00001122005FS800600605X         485,19        330,41        226,81        634,98        544,25        546,64        494,04        479,72        532,02       -302,36        302,36        814,59
CL01ZSAP101 00001122005FS800600610X          37,30         28,39         29,59         27,51         26,01         26,38         26,77         28,31         34,12         30,32         30,32         40,10
CL01ZSAP101 00001122005FS800600611X          17,77         18,37         17,53         17,94         17,99         18,10         18,59         19,26         19,81         20,55         20,55         21,11
CL01ZSAP101 00001122005FS800600620X         262,54        133,74        164,11        127,24        144,68        148,95        147,76        162,40        248,07        174,98        174,98        312,98
CL01ZSAP101 00001122005FS800601190X           0,00          0,00          0,00        291,98          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800601590X           0,00          1,95          0,00       2839,88        573,92         47,69          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800602040X           0,00          0,00         33,85          0,00          0,00          0,00        161,40          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800602070X           3,32        117,52         89,16         83,63          0,00        114,99         15,16         14,00          0,00         46,94         46,94          0,00
CL01ZSAP101 00001122005FS800602080X           0,00          0,00          0,00          0,00          0,00          0,00          0,00         10,12          0,00          0,00          0,00         42,88
CL01ZSAP101 00001122005FS800602100X          38,84        159,92         25,80        818,76        858,25        140,11        764,78         10,71        184,13         27,94         27,94       -858,25
CL01ZSAP101 00001122005FS800604530X         237,73        177,68        186,19        486,23          0,00        302,35        306,90          0,00        372,86          0,00          0,00       1045,24
CL01ZSAP101 00001122005FS800606020X           0,00          0,00          0,00      -2839,88       7190,18       3046,50          0,00          0,00          0,00          0,00          0,00   10727181,55
CL01ZSAP101 00001122005FS800606110X         532,81        388,50        451,71        453,66        456,74        457,75        479,16        486,22        496,54        510,64        510,64          0,63
CL01ZSAP101 00001122005FS800606120X         111,43        105,09        106,27        105,26          0,00         35,94         47,12         48,44        341,85        324,36        324,36         12,21
CL01ZSAP101 00001122005FS800606210X         501,14          0,00         13,30        480,10          8,27         10,26         29,07          0,00         19,11          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800606220X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          9,42          0,00          0,00        124,08
CL01ZSAP101 00001122005FS800606500X          60,00         53,75         56,18        105,00         17,90         49,02        158,82        651,87          7,83        -34,30         34,30         36,53
CL01ZSAP101 00001122005FS800607000X          60,70         62,75         59,91         61,29         61,46         61,85         68,97         71,47         73,48         76,25         76,25         78,31
CL01ZSAP101 00001122005FS800607100X          17,52          0,00         23,85          1,64          0,00          0,00          1,65         31,22         52,79          0,00          0,00         21,81
CL01ZSAP101 00001122005FS800607450X          92,24         19,21         23,82         19,52          0,00          0,00        574,96         18,70         55,97          0,00          0,00         77,78
CL01ZSAP101 00001122005FS800607470X           0,00          0,00         25,73        117,69          0,00        156,53        201,44          0,00         22,04          0,00          0,00          0,00
CL01ZSAP101 00001122005FS800607480X           0,00          0,00          0,00          0,00          0,00          0,00          2,50          0,00          0,00        129,63        129,63        159,42
CL01ZSAP101 00001122005FS800620020X          19,42         19,41         19,42         19,41         20,61         20,62         20,59         20,15         23,29         22,79         22,79         21,41
CL01ZSAP101 00001122005FS800626650X           0,00          0,00          0,00          0,00          0,00          0,00          1,13         -1,13          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS810600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       4947,58       4947,58       1967,04
CL01ZSAP101 00001122005FS810600200X           0,00          0,00          0,00       5874,49          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS810600400X       12966,22      13463,53      12826,90      13071,90      13128,12      13252,76      13562,05      13657,48      11455,31      12859,53      12859,53      13129,69
CL01ZSAP101 00001122005FS810600410X           0,00        330,86       3370,79        203,20          0,00          0,00        411,86        373,23        265,19       -503,40        503,40        180,48
CL01ZSAP101 00001122005FS810600420X           0,00        931,87          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS810600460X        3610,56       3748,85       3568,90       3637,07       3656,35       3689,72       3775,80       3784,82       3113,70       3554,75       3554,75       3625,09
CL01ZSAP101 00001122005FS810600480X           0,00          0,00         99,55          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS810600490X         343,41        449,44       1566,23        307,88        387,74          0,00          0,00          0,00          0,00       1211,22       1211,22        256,22
CL01ZSAP101 00001122005FS810600520X         157,56        374,43       3419,69       2135,50        516,42       1039,24        154,96        637,57        169,04        167,61        167,61        177,11
CL01ZSAP101 00001122005FS810600530X        3283,16          0,00          0,00          0,00          0,00          0,00       1324,01        460,65        465,16        479,16        479,16        484,39
CL01ZSAP101 00001122005FS810600540X        1779,11       1730,11       1731,00       1801,08       1748,34       1862,67       1883,05       1903,04       1596,72       1729,16       1729,16       1761,18
CL01ZSAP101 00001122005FS810600550X        5152,52       5316,10       5468,27       5418,72       5134,65       5172,13       5289,61       5441,12       4618,40       4925,56       4925,56       5090,36
CL01ZSAP101 00001122005FS810600570X        1389,12       3868,14       1574,44       1604,52       1604,14       1621,11       1658,99       1709,75       1448,45       1640,61       1640,61       1684,82
CL01ZSAP101 00001122005FS810600575X         593,17        615,22        588,36        599,60       1767,75        492,29        503,79        519,20        434,77        481,44        481,44        494,41
CL01ZSAP101 00001122005FS810600580X           0,00          0,00          0,00          0,00          0,00          0,00       3441,65       1197,42       7473,03       1087,27       1087,27       1099,14
CL01ZSAP101 00001122005FS810600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       5188,84       5188,84       5245,44
CL01ZSAP101 00001122005FS810600600X        2133,32       2194,73       2114,33       2154,93       2121,01       2137,04       2190,29       2271,49       1933,01       2207,26       2207,26       2351,44
CL01ZSAP101 00001122005FS810600605X        -727,28      -1835,52        365,75       1470,66       1092,83       1692,90       1942,51        704,51       1524,12        -44,19         44,19       1962,24
CL01ZSAP101 00001122005FS810600610X         223,83        205,01        217,15        203,94        174,46        174,56        181,36        182,46        176,65        177,92        177,92        220,59
CL01ZSAP101 00001122005FS810600611X          88,83         89,92         87,67         89,55         84,72         85,86         90,43         93,52         59,43         74,03         74,03         84,44
CL01ZSAP101 00001122005FS810600620X        2100,29       1858,18       2051,09       1858,06       1712,93       1707,18       1776,46       1750,81       1888,86       1914,36       1914,36       2503,84
CL01ZSAP101 00001122005FS810601590X           0,00       1408,13          0,00          0,00          0,00          0,00          0,00         72,85         13,50        323,94        323,94          0,00
CL01ZSAP101 00001122005FS810602040X         211,99        142,04         29,20          8,61         43,08        136,43        500,72         88,95         97,88         98,62         98,62         57,08
CL01ZSAP101 00001122005FS810602070X         422,99        267,29        910,96        257,77        257,00        252,47        295,21        286,30        475,08        303,97        303,97        172,47
CL01ZSAP101 00001122005FS810602080X           0,00          0,00          0,00          0,00          0,00          0,00          0,00         30,98        169,92        169,43        169,43          0,00
CL01ZSAP101 00001122005FS810602100X         236,93        548,90         99,55         91,20         55,79        661,79         88,99        232,10        238,42        246,89        246,89        129,18
CL01ZSAP101 00001122005FS810604550X           0,00          0,00         25,38          0,00          0,00          0,00          0,00         22,41          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS810606000X           0,00          0,00          0,00       2267,07          0,00          0,00          0,00          0,00          0,00          0,00          0,00        155,24
CL01ZSAP101 00001122005FS810606120X         311,58        291,82        122,13        123,35          0,00         67,26        237,77         70,40        585,12        182,95        182,95         48,83
CL01ZSAP101 00001122005FS810606210X          11,73          0,00        284,68        508,84         15,62          0,00         28,40        132,70         14,38         30,25         30,25          0,00
CL01ZSAP101 00001122005FS810606500X         103,24         96,99        117,84        281,22         46,40        113,73        177,08        177,38       2843,27        140,53        140,53        128,30
CL01ZSAP101 00001122005FS810607000X          57,14         59,08         56,40         57,71         57,86         58,23         72,07         74,68         76,79         79,68         79,68         81,83
CL01ZSAP101 00001122005FS810607100X          22,02        102,00         83,88         22,73          0,00          9,27          3,90         21,03         14,34          0,00          0,00         10,48
CL01ZSAP101 00001122005FS810607410X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1401,83
CL01ZSAP101 00001122005FS810607450X          67,30        131,90        158,94         93,82          0,00          7,93        124,50        271,26        135,38          0,00          0,00         77,78
CL01ZSAP101 00001122005FS810607470X          19,67          0,00          0,00          4,09        130,68          0,00        208,60         44,39          8,15          0,00          0,00        447,84
CL01ZSAP101 00001122005FS810607480X           0,00          7,44          0,00         35,73         19,95          0,00          0,00          0,00          0,00         -5,40          5,40          0,00
CL01ZSAP101 00001122005FS810620020X         863,79        863,83        863,81        863,78        453,67        453,47        451,76        450,63        458,45        462,87        462,87        465,38
CL01ZSAP101 00001122005FS810626650X           0,00          0,00          0,00          0,00          0,00          0,00         24,82        -24,82          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19        655,68
CL01ZSAP101 00001122005FS820600200X           0,00          0,00          0,00       1451,13          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820600400X       22086,65      22838,13      21706,64      21984,16      21631,73      22441,07      23437,77      24104,63      24855,38      26186,11      26186,11      26338,88
CL01ZSAP101 00001122005FS820600410X        8428,60      12537,54      14350,15      12439,18       6239,55       8735,74       8036,68       7530,26       8859,41      10130,05      10130,05      10936,92
CL01ZSAP101 00001122005FS820600420X           0,00        423,58          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820600460X        2139,28       2222,59       2125,56       2166,17       2161,64       2190,54       2241,90       2256,64       2377,93       2471,79       2471,79       2538,40
CL01ZSAP101 00001122005FS820600480X           0,00          0,00        414,78          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820600490X           0,00          0,00          0,00        111,40        374,64          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820600520X         895,92        554,72      12155,42       6994,58       4485,07        875,02       1817,12       2364,99       1121,96       1468,39       1468,39       1946,72
CL01ZSAP101 00001122005FS820600530X       13140,06          0,00          0,00          0,00          0,00          0,00       5296,05       1842,59       1860,65       1861,59       1861,59       1937,56
CL01ZSAP101 00001122005FS820600540X        3314,04       3337,20       3404,13       3716,47       3125,86       3549,07       3483,30       3625,62       3725,76       3851,24       3851,24       3940,80
CL01ZSAP101 00001122005FS820600550X        8478,02       8902,37       8299,17      10622,95       8201,19       8476,53       8943,16       9223,98       9588,21      11940,23      11940,23      10053,14
CL01ZSAP101 00001122005FS820600560X        5845,09       5815,59       5378,36       5460,71       5571,62       5824,64       6252,65       6256,64       6487,44      13049,19      13049,19       6774,12
CL01ZSAP101 00001122005FS820600570X        2979,78      11223,57       3035,02       3092,99       3078,65       3131,63       3205,37       3303,45       3387,57       3586,81       3586,81       3683,48
CL01ZSAP101 00001122005FS820600575X        1529,50       1586,34       1517,11       1546,07       1437,59       1120,01       1146,40       1181,48       1210,13       1237,84       1237,84       1271,19
CL01ZSAP101 00001122005FS820600580X           0,00          0,00          0,00          0,00          0,00          0,00       9963,00       3466,30      10411,15       2997,82       2997,82       3030,53
CL01ZSAP101 00001122005FS820600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00      20755,36      20755,36      20981,77
CL01ZSAP101 00001122005FS820600600X        3812,14       3956,88       3748,60       3869,80       3767,41       3821,64       3981,47       4127,40       4282,68      -4560,10       4560,10       4751,10
CL01ZSAP101 00001122005FS820600605X         768,23      -4580,96       -694,00       2658,74       2205,38        555,44        318,69       1364,60       1749,09       7585,41       7585,41       -725,57
CL01ZSAP101 00001122005FS820600610X         615,53        562,81        569,42        560,95        441,38        458,17        477,47        481,87        611,26        596,86        596,86        661,78
CL01ZSAP101 00001122005FS820600611X         870,46        800,68        819,52        803,35        707,63        720,67        757,22        759,44        956,13        932,39        932,39       1034,34
CL01ZSAP101 00001122005FS820600620X        8401,14       7901,96       7885,60       7774,80       6769,70       7109,51       7414,56       7467,77       9278,18       9217,62       9217,62      10015,38
CL01ZSAP101 00001122005FS820601180X           0,00         18,25          0,00          0,00          0,00          0,00         20,08          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820601190X           0,00          0,00          0,00        505,64          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820601200X           0,00          0,00          0,00          0,00          0,00         25,14          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820601590X          -2,86          0,00          1,95         51,10       1373,32          0,00          0,00         -3,75          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820602000X          12,03          0,00        104,04          3,89          0,00        181,25         82,48        300,28          0,00        216,17        216,17          0,00
CL01ZSAP101 00001122005FS820602040X         930,56       1551,98       2130,39       2580,33       1025,55       2305,99       2287,79        804,46       1107,37       1560,56       1560,56        758,22
CL01ZSAP101 00001122005FS820602070X          83,10          0,00        246,88        202,57        119,85         63,03        121,06        104,21         66,47        215,06        215,06          8,15
CL01ZSAP101 00001122005FS820602080X           0,00          0,00          0,00          0,00          0,00          0,00          0,00         30,98          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820602100X        2295,50       2072,95        267,61       3343,97        702,29       1144,18        428,53       2222,91       1228,23       3968,65       3968,65       1948,38
CL01ZSAP101 00001122005FS820604510X           0,00         34,07          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820604530X         960,16        319,29        820,60        713,62          0,00        525,38        587,80         14,82        420,29          0,00          0,00       1741,55
CL01ZSAP101 00001122005FS820604550X           0,00          0,00         24,33         46,96          0,00         51,80        126,18          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820606000X           0,00          0,00       1452,04          0,00          0,00          0,00        855,22        908,41          0,00        129,05        129,05       1916,87
CL01ZSAP101 00001122005FS820606110X         869,49        828,29        855,30        824,16        853,33          0,00          0,00        878,72          0,00      -1824,00       1824,00          9,70
CL01ZSAP101 00001122005FS820606120X          29,04         27,95         26,73         29,45          0,00          0,00          0,00          0,00        321,61         81,45         81,45          0,00
CL01ZSAP101 00001122005FS820606210X        8492,07       8614,41       7811,39       8285,16       8671,73       9584,30       9749,11      11087,06      10411,89      -9666,70       9666,70       9126,77
CL01ZSAP101 00001122005FS820606220X           0,00          0,00          1,40         18,92          0,00          0,00          0,00         41,63        120,18         15,09         15,09          0,00
CL01ZSAP101 00001122005FS820606500X         545,99        351,14        546,61        929,06        295,54        438,36        466,29        981,36        518,88        541,79        541,79        708,95
CL01ZSAP101 00001122005FS820607000X          32,86         33,98         32,44         33,19         33,28         33,49         41,21         42,70         43,91         45,56         45,56         46,79
CL01ZSAP101 00001122005FS820607080X         130,65          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
